CustomerID,Age,TenureMonths,MonthlyCharges,Contract,InternetService,PaperlessBilling,PaymentMethod,Churn
CUST_2489,50,18,60.54039608509241,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_2490,50,6,53.7219909910226,Month-to-month,DSL,Yes,Bank transfer (automatic),Yes
CUST_2491,58,45,21.42021561707647,One year,DSL,Yes,Credit card (automatic),No
CUST_2492,30,23,35.341757941088744,Two year,No,Yes,Bank transfer (automatic),No
CUST_2493,47,23,62.11358562424995,Two year,DSL,Yes,Mailed check,No
CUST_2494,50,26,26.850279257189406,Month-to-month,DSL,Yes,Credit card (automatic),Yes
CUST_2495,30,7,71.0739329506217,Month-to-month,Fiber optic,No,Electronic check,No
CUST_2496,69,44,65.50154384644478,Two year,DSL,No,Electronic check,No
CUST_2497,43,27,96.7168140344352,Month-to-month,DSL,Yes,Electronic check,Yes
CUST_2498,39,26,85.98027014003166,Two year,Fiber optic,No,Mailed check,No
CUST_2499,56,36,64.59473053205738,One year,DSL,No,Mailed check,No
CUST_2500,19,55,42.466070010507146,Two year,No,No,Electronic check,No
CUST_2501,55,64,92.68635660178063,Two year,Fiber optic,Yes,Bank transfer (automatic),No
CUST_2502,56,57,90.78621034542041,One year,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_2503,43,69,35.32961605153874,One year,DSL,No,Credit card (automatic),No
CUST_2504,63,61,111.47518314254027,Month-to-month,No,No,Credit card (automatic),Yes
CUST_2505,75,2,26.44051160150432,Month-to-month,Fiber optic,Yes,Electronic check,No
CUST_2506,67,55,25.50377088927162,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_2507,32,38,38.7350417662427,Month-to-month,DSL,No,Mailed check,No
CUST_2508,51,29,110.94607980487712,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2509,59,26,71.99981240369218,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_2510,72,35,98.79409206729001,Two year,No,Yes,Credit card (automatic),No
CUST_2511,61,67,42.78431880765006,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_2512,66,29,69.02219746537409,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_2513,57,34,55.82894636238822,Month-to-month,DSL,Yes,Electronic check,Yes
CUST_2514,28,41,102.78286070661926,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_2515,78,41,22.260443935922662,Month-to-month,No,Yes,Bank transfer (automatic),No
CUST_2516,20,23,44.384272996610534,Two year,Fiber optic,Yes,Electronic check,No
CUST_2517,76,71,35.25742243023788,One year,DSL,Yes,Credit card (automatic),No
CUST_2518,23,3,105.91890387215693,Month-to-month,DSL,Yes,Bank transfer (automatic),No
CUST_2519,26,58,66.75438496937657,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_2520,23,32,60.42200438932162,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2521,26,31,64.94827621010799,Two year,No,Yes,Credit card (automatic),No
CUST_2522,56,43,117.19245507023352,Month-to-month,DSL,Yes,Credit card (automatic),Yes
CUST_2523,48,7,105.02673943359241,Month-to-month,DSL,No,Bank transfer (automatic),Yes
CUST_2524,49,1,90.63687718503076,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2525,58,61,49.047895922325466,Two year,No,No,Bank transfer (automatic),No
CUST_2526,67,14,36.51729995184478,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_2527,29,52,112.14336290244533,Two year,DSL,No,Mailed check,Yes
CUST_2528,25,6,62.307552279648284,Month-to-month,DSL,Yes,Electronic check,Yes
CUST_2529,25,10,47.87557994686291,One year,Fiber optic,No,Credit card (automatic),Yes
CUST_2530,67,71,67.09208264176354,One year,No,Yes,Bank transfer (automatic),Yes
CUST_2531,45,30,111.78474228203521,Month-to-month,DSL,No,Bank transfer (automatic),No
CUST_2532,79,21,58.70673133912932,Month-to-month,Fiber optic,Yes,Electronic check,No
CUST_2533,37,60,76.26409972480994,Month-to-month,Fiber optic,No,Credit card (automatic),No
CUST_2534,79,63,100.29663011085668,Month-to-month,Fiber optic,Yes,Mailed check,No
CUST_2535,64,42,62.71325310483912,Two year,DSL,No,Bank transfer (automatic),No
CUST_2536,76,51,43.35418019263683,Month-to-month,No,No,Bank transfer (automatic),No
CUST_2537,24,64,119.45257483830335,One year,Fiber optic,No,Credit card (automatic),Yes
CUST_2538,28,56,115.65708574521597,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes
CUST_2539,37,41,104.3479169125514,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2540,33,32,88.83738793859226,One year,No,Yes,Credit card (automatic),Yes
CUST_2541,21,15,49.4865628069697,One year,Fiber optic,Yes,Mailed check,No
CUST_2542,23,62,111.34129381640321,Month-to-month,Fiber optic,Yes,Credit card (automatic),No
CUST_2543,75,27,47.555667012122875,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_2544,39,28,100.08094946768325,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_2545,43,64,111.82581679413063,Two year,DSL,No,Credit card (automatic),No
CUST_2546,20,59,80.30038404299114,Month-to-month,No,Yes,Credit card (automatic),No
CUST_2547,58,58,100.3056217891179,Month-to-month,No,Yes,Mailed check,No
CUST_2548,77,2,99.16950992017466,One year,DSL,Yes,Bank transfer (automatic),Yes
CUST_2549,59,36,39.31577511209799,Month-to-month,DSL,No,Mailed check,No
CUST_2550,31,71,86.79244735960846,Month-to-month,DSL,Yes,Bank transfer (automatic),No
CUST_2551,28,13,29.346793690444354,Month-to-month,No,Yes,Mailed check,Yes
CUST_2552,35,15,70.78501431374814,Two year,Fiber optic,No,Mailed check,Yes
CUST_2553,71,60,36.22355481405775,Two year,Fiber optic,Yes,Electronic check,No
CUST_2554,29,22,61.634949879643166,One year,No,No,Mailed check,No
CUST_2555,40,63,103.29820746984376,Month-to-month,Fiber optic,No,Electronic check,No
CUST_2556,29,25,118.71678396302043,One year,No,Yes,Credit card (automatic),Yes
CUST_2557,30,48,51.79598316596177,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes
CUST_2558,42,43,73.19556987831766,Month-to-month,Fiber optic,No,Bank transfer (automatic),No
CUST_2559,62,38,71.12980243704885,Two year,Fiber optic,Yes,Electronic check,Yes
CUST_2560,68,41,115.44015098310659,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_2561,75,45,67.85837324327736,Month-to-month,No,No,Bank transfer (automatic),Yes
CUST_2562,36,40,89.91062053996978,Two year,Fiber optic,No,Mailed check,Yes
CUST_2563,72,17,112.17892331085261,One year,Fiber optic,Yes,Electronic check,Yes
CUST_2564,63,57,57.337855953684006,Month-to-month,DSL,No,Bank transfer (automatic),Yes
CUST_2565,53,2,110.21222382453877,Month-to-month,DSL,Yes,Credit card (automatic),Yes
CUST_2566,62,62,111.74562218910135,Month-to-month,Fiber optic,No,Electronic check,No
CUST_2567,25,9,113.06625039671307,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_2568,46,68,47.04461854714264,Month-to-month,No,Yes,Credit card (automatic),No
CUST_2569,72,17,60.035559426995846,Month-to-month,Fiber optic,No,Bank transfer (automatic),No
CUST_2570,70,50,107.03959082257019,Two year,Fiber optic,No,Bank transfer (automatic),Yes
CUST_2571,72,40,55.91618242804188,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_2572,49,58,80.0253032933505,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes
CUST_2573,68,21,31.805450726005198,Month-to-month,No,Yes,Electronic check,No
CUST_2574,61,18,25.627498811124077,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes
CUST_2575,35,55,61.19939894921726,Month-to-month,DSL,No,Credit card (automatic),Yes
CUST_2576,23,29,77.89165325927175,Two year,Fiber optic,Yes,Mailed check,No
CUST_2577,35,24,59.269911335894136,Two year,DSL,No,Credit card (automatic),No
CUST_2578,36,17,77.7735770160842,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_2579,39,18,71.5084376171785,Two year,DSL,No,Electronic check,No
CUST_2580,54,42,88.57072292860758,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_2581,49,45,84.95324310653898,One year,DSL,Yes,Credit card (automatic),No
CUST_2582,73,17,62.424570320658006,Month-to-month,DSL,No,Bank transfer (automatic),Yes
CUST_2583,58,14,62.49952404198633,Two year,DSL,No,Electronic check,No
CUST_2584,76,49,34.077834001223195,Month-to-month,DSL,Yes,Mailed check,No
CUST_2585,20,29,71.32385720964592,One year,DSL,No,Credit card (automatic),No
CUST_2586,45,4,78.71791281356968,One year,DSL,No,Mailed check,Yes
CUST_2587,27,20,67.64893973538263,Month-to-month,DSL,No,Mailed check,Yes
CUST_2588,68,47,52.5707335086999,Month-to-month,DSL,Yes,Electronic check,No
CUST_2589,52,9,92.16485442517359,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_2590,78,27,27.466164464522407,One year,No,Yes,Electronic check,Yes
CUST_2591,46,15,111.44403697540473,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_2592,71,19,22.06434395457933,One year,Fiber optic,Yes,Mailed check,Yes
CUST_2593,32,52,116.23501334382779,Two year,No,No,Credit card (automatic),No
CUST_2594,50,26,66.23556009346623,Month-to-month,DSL,No,Electronic check,No
CUST_2595,24,26,61.266994400354115,Month-to-month,DSL,Yes,Bank transfer (automatic),Yes
CUST_2596,29,26,45.64440174631881,One year,No,Yes,Bank transfer (automatic),No
CUST_2597,66,46,21.007113483228316,One year,Fiber optic,No,Bank transfer (automatic),No
CUST_2598,47,49,47.47902644217997,Two year,No,No,Credit card (automatic),No
CUST_2599,38,53,30.939992546033395,Month-to-month,No,Yes,Credit card (automatic),Yes
CUST_2600,48,3,85.98208426933947,Month-to-month,DSL,No,Mailed check,No
CUST_2601,75,66,51.90749723207262,Two year,No,Yes,Mailed check,Yes
CUST_2602,78,42,96.71793284036616,Two year,No,No,Bank transfer (automatic),No
CUST_2603,41,19,40.691618734611694,One year,Fiber optic,No,Mailed check,Yes
CUST_2604,37,17,110.02348574321095,Month-to-month,No,Yes,Mailed check,No
CUST_2605,54,33,72.29815151058327,Month-to-month,DSL,Yes,Credit card (automatic),Yes
CUST_2606,21,49,31.45061964689814,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes
CUST_2607,45,56,60.084523565347894,Two year,DSL,Yes,Electronic check,No
CUST_2608,61,63,40.67605240697617,Month-to-month,DSL,No,Bank transfer (automatic),No
CUST_2609,79,3,39.96854261681792,One year,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2610,37,49,70.63697376522089,One year,DSL,No,Bank transfer (automatic),No
CUST_2611,77,55,87.18920156363725,Month-to-month,Fiber optic,No,Electronic check,No
CUST_2612,41,26,111.16182055034282,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_2613,67,52,70.21620107636534,One year,Fiber optic,Yes,Bank transfer (automatic),No
CUST_2614,66,7,116.58387750583302,Month-to-month,DSL,Yes,Credit card (automatic),Yes
CUST_2615,68,46,114.16348520733688,Month-to-month,Fiber optic,No,Credit card (automatic),No
CUST_2616,49,46,106.50625299843604,Month-to-month,No,Yes,Bank transfer (automatic),No
CUST_2617,58,16,69.99772649624185,Two year,Fiber optic,No,Mailed check,No
CUST_2618,53,24,34.09039436879836,Two year,Fiber optic,No,Mailed check,No
CUST_2619,75,61,41.790446981538494,One year,Fiber optic,Yes,Credit card (automatic),No
CUST_2620,70,54,84.76700027119756,One year,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2621,51,62,62.17549802841961,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_2622,53,1,34.68016317539964,One year,No,Yes,Mailed check,Yes
CUST_2623,19,49,67.89939336393104,Two year,Fiber optic,No,Bank transfer (automatic),No
CUST_2624,32,25,21.743054550204594,Month-to-month,Fiber optic,No,Credit card (automatic),No
CUST_2625,51,10,93.38953708995932,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2626,53,16,27.358129448969088,Two year,Fiber optic,No,Credit card (automatic),No
CUST_2627,23,58,82.91136199121189,One year,Fiber optic,Yes,Credit card (automatic),No
CUST_2628,56,29,99.30103076255995,Month-to-month,Fiber optic,Yes,Mailed check,No
CUST_2629,59,6,33.26438744539655,Two year,Fiber optic,Yes,Credit card (automatic),No
CUST_2630,68,16,71.86386906660125,Month-to-month,DSL,No,Mailed check,No
CUST_2631,68,20,97.90675143594696,Month-to-month,Fiber optic,No,Electronic check,Yes
CUST_2632,75,71,46.06334547570014,One year,No,No,Electronic check,No
CUST_2633,71,43,36.29165930016191,Month-to-month,DSL,Yes,Bank transfer (automatic),Yes
CUST_2634,78,26,53.68191109674569,One year,No,Yes,Credit card (automatic),Yes
CUST_2635,29,71,75.46991765833158,Month-to-month,DSL,No,Bank transfer (automatic),Yes
CUST_2636,20,33,77.52795948547501,Month-to-month,DSL,Yes,Mailed check,No
CUST_2637,62,26,33.0876333457687,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_2638,35,45,65.75688476739717,One year,Fiber optic,No,Bank transfer (automatic),No
CUST_2639,57,63,46.828219553948784,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2640,38,67,104.20242180649508,Two year,DSL,Yes,Mailed check,Yes
CUST_2641,32,52,51.35751320640308,One year,DSL,Yes,Mailed check,No
CUST_2642,50,68,103.87045245338595,Month-to-month,Fiber optic,No,Credit card (automatic),No
CUST_2643,52,26,62.856461260179216,Month-to-month,DSL,No,Mailed check,No
CUST_2644,43,2,92.65857658264532,Two year,Fiber optic,Yes,Electronic check,Yes
CUST_2645,25,14,71.00602285441437,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2646,53,30,82.19626241309766,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2647,65,49,59.535651086138316,Month-to-month,DSL,Yes,Credit card (automatic),No
CUST_2648,47,12,96.82067678074908,Month-to-month,DSL,No,Electronic check,Yes
CUST_2649,40,44,62.51893835736583,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_2650,59,33,65.74616465858219,One year,DSL,Yes,Electronic check,Yes
CUST_2651,61,13,71.76786682309572,Two year,Fiber optic,No,Electronic check,Yes
CUST_2652,31,26,103.18241183859834,Month-to-month,No,Yes,Electronic check,Yes
CUST_2653,31,21,85.93789286014649,Two year,DSL,No,Bank transfer (automatic),No
CUST_2654,19,28,54.916038656574976,Two year,DSL,Yes,Mailed check,No
CUST_2655,72,48,87.03196339815428,Two year,DSL,Yes,Mailed check,No
CUST_2656,54,40,84.24265730085773,Two year,No,Yes,Credit card (automatic),No
CUST_2657,22,66,113.10192758797044,Two year,DSL,Yes,Credit card (automatic),No
CUST_2658,55,23,104.141643602535,One year,No,No,Bank transfer (automatic),No
CUST_2659,62,48,84.74469237512481,Month-to-month,Fiber optic,No,Electronic check,No
CUST_2660,58,2,54.15071106840436,Month-to-month,DSL,Yes,Credit card (automatic),No
CUST_2661,79,20,97.95764488612696,Two year,DSL,No,Mailed check,Yes
CUST_2662,71,59,77.52082930628009,Month-to-month,Fiber optic,No,Credit card (automatic),No
CUST_2663,77,46,118.52699881009016,Month-to-month,Fiber optic,Yes,Electronic check,No
CUST_2664,78,3,44.7506128569804,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_2665,64,55,27.965584093088694,Two year,DSL,Yes,Electronic check,No
CUST_2666,31,12,26.989181188794767,One year,Fiber optic,No,Credit card (automatic),No
CUST_2667,73,40,84.00303883516804,Month-to-month,DSL,Yes,Bank transfer (automatic),No
CUST_2668,56,66,113.92602289115239,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_2669,42,16,20.19319142915052,One year,DSL,Yes,Electronic check,Yes
CUST_2670,37,34,92.57710469577773,Month-to-month,Fiber optic,No,Credit card (automatic),Yes
CUST_2671,19,44,85.70651825329455,One year,DSL,No,Electronic check,No
CUST_2672,56,6,93.23041922194659,Month-to-month,Fiber optic,Yes,Credit card (automatic),No
CUST_2673,23,64,55.540540676233555,Two year,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2674,34,22,102.0496444657855,Month-to-month,DSL,No,Mailed check,No
CUST_2675,76,18,24.470693141886194,One year,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_2676,42,12,95.54311006220276,One year,DSL,Yes,Credit card (automatic),No
CUST_2677,74,52,46.707194134908775,Month-to-month,DSL,No,Electronic check,Yes
CUST_2678,45,51,67.68377748580716,Month-to-month,No,No,Electronic check,Yes
CUST_2679,19,71,102.26362715572205,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_2680,52,48,47.135903519113704,Two year,Fiber optic,Yes,Mailed check,No
CUST_2681,54,19,38.52075116438935,Month-to-month,No,No,Mailed check,Yes
CUST_2682,22,6,88.13131853478842,One year,DSL,No,Bank transfer (automatic),No
CUST_2683,18,27,73.33948915068045,Two year,No,No,Mailed check,No
CUST_2684,57,53,71.44038687461844,Two year,DSL,No,Bank transfer (automatic),No
CUST_2685,29,48,45.67695155379131,One year,Fiber optic,Yes,Mailed check,Yes
CUST_2686,73,7,23.488030582002764,One year,Fiber optic,No,Bank transfer (automatic),Yes
CUST_2687,53,59,61.02691383317168,Two year,No,Yes,Credit card (automatic),No
CUST_2688,62,69,30.6559480467768,Two year,Fiber optic,No,Mailed check,No
CUST_2689,40,11,110.59891506492022,Two year,Fiber optic,No,Bank transfer (automatic),Yes
CUST_2690,64,15,24.125032347173054,One year,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2691,48,64,63.165085418438146,Month-to-month,DSL,No,Mailed check,No
CUST_2692,28,3,25.22455837008279,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2693,27,69,29.554387456476633,Month-to-month,DSL,Yes,Mailed check,No
CUST_2694,20,23,85.8866666922022,Two year,Fiber optic,Yes,Electronic check,No
CUST_2695,71,53,84.71112609740945,Two year,Fiber optic,No,Bank transfer (automatic),No
CUST_2696,31,37,23.30521948794398,Month-to-month,No,Yes,Electronic check,No
CUST_2697,33,9,20.113147512087018,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),No
CUST_2698,27,15,27.8818077242784,Month-to-month,Fiber optic,No,Electronic check,Yes
CUST_2699,46,3,96.29988977119422,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_2700,27,70,78.45764727515072,One year,DSL,No,Electronic check,No
CUST_2701,29,17,23.81182451884916,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_2702,47,26,68.80970158728273,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),No
CUST_2703,58,21,91.20293570544514,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_2704,18,21,106.89513946008063,Month-to-month,Fiber optic,No,Electronic check,No
CUST_2705,22,11,113.40364906590105,Two year,DSL,Yes,Credit card (automatic),No
CUST_2706,37,38,52.744056295406665,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_2707,25,35,33.583242841326566,Two year,DSL,No,Credit card (automatic),No
CUST_2708,60,14,43.69259207314475,Month-to-month,DSL,No,Credit card (automatic),Yes
CUST_2709,29,14,97.61714920402237,Month-to-month,DSL,Yes,Credit card (automatic),Yes
CUST_2710,18,10,117.14842150423107,One year,Fiber optic,No,Credit card (automatic),No
CUST_2711,74,12,66.63936173603805,One year,Fiber optic,No,Credit card (automatic),No
CUST_2712,71,38,50.53532135477897,One year,DSL,Yes,Electronic check,Yes
CUST_2713,37,34,62.91905819600345,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_2714,45,41,50.48131446451325,Month-to-month,Fiber optic,Yes,Mailed check,No
CUST_2715,74,10,45.64875232071543,One year,No,Yes,Credit card (automatic),No
CUST_2716,60,17,79.37507524071796,Month-to-month,Fiber optic,No,Electronic check,Yes
CUST_2717,54,17,21.57359803735444,Month-to-month,DSL,Yes,Credit card (automatic),Yes
CUST_2718,64,67,45.95522486649882,One year,No,Yes,Credit card (automatic),No
CUST_2719,54,62,86.1382077844989,Month-to-month,DSL,Yes,Bank transfer (automatic),Yes
CUST_2720,29,1,23.206269630680502,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_2721,54,12,28.3201816508935,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2722,66,4,49.33961447857848,Two year,DSL,No,Mailed check,No
CUST_2723,66,42,107.78047986089848,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),No
CUST_2724,73,13,96.48861601652962,Two year,DSL,Yes,Credit card (automatic),Yes
CUST_2725,61,4,22.215662941624352,Month-to-month,No,Yes,Credit card (automatic),Yes
CUST_2726,73,69,70.17128166884919,One year,DSL,No,Credit card (automatic),Yes
CUST_2727,45,19,47.46874939874168,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_2728,64,2,84.8645659062063,Month-to-month,Fiber optic,No,Credit card (automatic),Yes
CUST_2729,32,12,92.15538825934613,Two year,DSL,Yes,Mailed check,No
CUST_2730,23,6,106.28625771292825,Two year,Fiber optic,No,Bank transfer (automatic),Yes
CUST_2731,61,8,67.54162371040142,One year,No,No,Electronic check,Yes
CUST_2732,76,51,119.44500885455845,Two year,Fiber optic,Yes,Bank transfer (automatic),No
CUST_2733,78,11,117.99861072871093,Month-to-month,Fiber optic,No,Mailed check,No
CUST_2734,37,63,108.21667244710332,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2735,67,57,77.48694951580708,Month-to-month,No,Yes,Electronic check,No
CUST_2736,31,12,59.800643750381504,Two year,DSL,Yes,Credit card (automatic),Yes
CUST_2737,19,2,56.438631013978494,Month-to-month,Fiber optic,No,Electronic check,Yes
CUST_2738,26,8,21.212475008774483,Two year,DSL,Yes,Credit card (automatic),No
CUST_2739,54,11,44.91744972423665,Month-to-month,No,No,Mailed check,Yes
CUST_2740,37,53,91.88082349491646,One year,Fiber optic,Yes,Mailed check,Yes
CUST_2741,43,10,80.36320998930665,Month-to-month,No,Yes,Credit card (automatic),Yes
CUST_2742,46,8,111.64221891675336,Month-to-month,No,Yes,Mailed check,No
CUST_2743,18,36,25.002226691655785,One year,DSL,No,Credit card (automatic),Yes
CUST_2744,72,14,35.52766031773306,Month-to-month,DSL,Yes,Electronic check,No
CUST_2745,52,54,98.92437893521301,Two year,DSL,Yes,Mailed check,No
CUST_2746,23,21,55.85076311953338,One year,Fiber optic,Yes,Electronic check,Yes
CUST_2747,54,50,31.834533371787792,One year,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2748,70,39,119.64505051000891,Two year,Fiber optic,Yes,Electronic check,Yes
CUST_2749,76,20,98.72503026693629,One year,DSL,Yes,Bank transfer (automatic),Yes
CUST_2750,22,7,60.87410367581226,One year,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2751,50,9,102.33474769461402,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_2752,66,1,88.06038701191534,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_2753,68,26,98.99747595698334,One year,DSL,No,Bank transfer (automatic),Yes
CUST_2754,31,38,101.52063775656498,Two year,Fiber optic,Yes,Credit card (automatic),No
CUST_2755,29,38,28.47286832903179,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2756,59,61,82.29728876880957,Month-to-month,No,No,Credit card (automatic),No
CUST_2757,37,44,20.67855529768276,One year,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2758,70,44,24.34562463011706,Month-to-month,Fiber optic,No,Electronic check,No
CUST_2759,67,62,110.39800090558408,One year,Fiber optic,Yes,Credit card (automatic),No
CUST_2760,41,6,72.75637213568055,One year,DSL,No,Electronic check,Yes
CUST_2761,76,17,93.59019858685248,Month-to-month,DSL,No,Electronic check,Yes
CUST_2762,60,51,103.85009904431459,Two year,DSL,No,Mailed check,No
CUST_2763,79,38,114.9586767564585,Month-to-month,DSL,No,Credit card (automatic),No
CUST_2764,51,24,106.93528479227959,One year,DSL,Yes,Electronic check,No
CUST_2765,42,51,68.3311448697294,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2766,67,10,53.597030738051146,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes
CUST_2767,46,21,35.44932362060382,Two year,Fiber optic,Yes,Electronic check,No
CUST_2768,74,70,60.03214824872799,Month-to-month,DSL,No,Mailed check,Yes
CUST_2769,56,57,56.649357916116344,Month-to-month,Fiber optic,Yes,Credit card (automatic),No
CUST_2770,48,39,75.95748419558734,Month-to-month,Fiber optic,No,Mailed check,No
CUST_2771,73,33,86.55094087572134,Month-to-month,No,Yes,Electronic check,Yes
CUST_2772,64,59,117.83254764450474,Month-to-month,No,Yes,Electronic check,No
CUST_2773,60,18,92.83861861007324,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_2774,67,56,84.37485324429232,Two year,Fiber optic,Yes,Credit card (automatic),No
CUST_2775,40,57,53.50924342683426,One year,DSL,Yes,Electronic check,No
CUST_2776,61,48,23.4503876498326,Month-to-month,DSL,Yes,Bank transfer (automatic),No
CUST_2777,55,42,48.812512885469175,One year,No,No,Mailed check,No
CUST_2778,37,27,96.84479004596177,Month-to-month,Fiber optic,No,Electronic check,Yes
CUST_2779,40,52,40.52719408038017,Month-to-month,Fiber optic,No,Credit card (automatic),No
CUST_2780,79,42,91.21881936741144,Month-to-month,No,Yes,Electronic check,Yes
CUST_2781,62,32,77.97798425694158,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_2782,69,26,37.18568697504649,Two year,DSL,Yes,Credit card (automatic),No
CUST_2783,33,25,46.162480629182994,Month-to-month,DSL,Yes,Electronic check,Yes
CUST_2784,67,23,69.63036034864766,Two year,DSL,Yes,Bank transfer (automatic),No
CUST_2785,59,57,61.83747051078475,Month-to-month,Fiber optic,No,Credit card (automatic),No
CUST_2786,77,52,97.85638475467596,Month-to-month,Fiber optic,Yes,Mailed check,No
CUST_2787,72,31,93.4404642543247,One year,No,Yes,Credit card (automatic),Yes
CUST_2788,25,64,77.45745034730172,One year,Fiber optic,Yes,Credit card (automatic),No
CUST_2789,67,71,102.22747114729252,Month-to-month,DSL,Yes,Bank transfer (automatic),No
CUST_2790,38,33,76.26695406843086,Month-to-month,DSL,Yes,Credit card (automatic),No
CUST_2791,18,2,116.43892566572602,Month-to-month,Fiber optic,Yes,Electronic check,No
CUST_2792,72,18,41.722409915108145,Two year,No,Yes,Bank transfer (automatic),Yes
CUST_2793,25,47,91.41319936021527,Month-to-month,DSL,No,Credit card (automatic),No
CUST_2794,46,33,56.9944132054468,Month-to-month,No,Yes,Electronic check,Yes
CUST_2795,49,35,47.896619442019386,Two year,DSL,No,Electronic check,No
CUST_2796,55,51,38.03874759677129,Month-to-month,DSL,Yes,Credit card (automatic),No
CUST_2797,22,18,75.2503476261544,Month-to-month,No,No,Mailed check,Yes
CUST_2798,64,30,41.54694327492113,Month-to-month,DSL,Yes,Mailed check,No
CUST_2799,39,44,40.03508514484059,One year,Fiber optic,Yes,Credit card (automatic),No
CUST_2800,64,53,119.05319050838179,Month-to-month,DSL,Yes,Credit card (automatic),No
CUST_2801,51,10,100.17474168457608,Month-to-month,No,Yes,Electronic check,Yes
CUST_2802,18,52,94.82768202543754,Two year,No,No,Credit card (automatic),No
CUST_2803,72,49,99.40606258827549,Month-to-month,No,No,Credit card (automatic),No
CUST_2804,72,11,116.89228737187425,Month-to-month,DSL,Yes,Electronic check,Yes
CUST_2805,43,66,77.32766887532034,Month-to-month,DSL,Yes,Credit card (automatic),No
CUST_2806,60,58,42.02438774028606,One year,Fiber optic,Yes,Credit card (automatic),No
CUST_2807,27,36,106.2209640753239,Two year,DSL,No,Credit card (automatic),No
